row_index,element,Te,Ne
779,Pb,7888.888888888889,4.45e+18
780,Pr,7888.888888888889,4.45e+18
781,Pt,7888.888888888889,4.45e+18
782,S,7888.888888888889,4.45e+18
783,Si,7888.888888888889,4.45e+18
784,Sm,7888.888888888889,4.45e+18
785,Sn,7888.888888888889,4.45e+18
786,Sr,7888.888888888889,4.45e+18
787,Ta,7888.888888888889,4.45e+18
788,Tb,7888.888888888889,4.45e+18
789,Ti,7888.888888888889,4.45e+18
790,V,7888.888888888889,4.45e+18
791,W,7888.888888888889,4.45e+18
792,Y,7888.888888888889,4.45e+18
793,Yb,7888.888888888889,4.45e+18
794,Zn,7888.888888888889,4.45e+18
795,Ag,7888.888888888889,5.56e+18
796,Al,7888.888888888889,5.56e+18
797,Ar,7888.888888888889,5.56e+18
798,As,7888.888888888889,5.56e+18
799,Au,7888.888888888889,5.56e+18
800,B,7888.888888888889,5.56e+18
801,Ba,7888.888888888889,5.56e+18
802,Be,7888.888888888889,5.56e+18
803,C,7888.888888888889,5.56e+18
804,Ca,7888.888888888889,5.56e+18
805,Cd,7888.888888888889,5.56e+18
806,Ce,7888.888888888889,5.56e+18
807,Cl,7888.888888888889,5.56e+18
808,Co,7888.888888888889,5.56e+18
809,Cr,7888.888888888889,5.56e+18
810,Cu,7888.888888888889,5.56e+18
811,Dy,7888.888888888889,5.56e+18
812,Er,7888.888888888889,5.56e+18
813,F,7888.888888888889,5.56e+18
814,Fe,7888.888888888889,5.56e+18
815,Gd,7888.888888888889,5.56e+18
816,He,7888.888888888889,5.56e+18
817,Hg,7888.888888888889,5.56e+18
818,Ho,7888.888888888889,5.56e+18
819,K,7888.888888888889,5.56e+18
820,La,7888.888888888889,5.56e+18
821,Li,7888.888888888889,5.56e+18
822,Lu,7888.888888888889,5.56e+18
823,Mg,7888.888888888889,5.56e+18
824,Mn,7888.888888888889,5.56e+18
825,Mo,7888.888888888889,5.56e+18
826,N,7888.888888888889,5.56e+18
827,Na,7888.888888888889,5.56e+18
828,Nd,7888.888888888889,5.56e+18
829,Ni,7888.888888888889,5.56e+18
830,O,7888.888888888889,5.56e+18
831,P,7888.888888888889,5.56e+18
832,Pb,7888.888888888889,5.56e+18
833,Pr,7888.888888888889,5.56e+18
834,Pt,7888.888888888889,5.56e+18
835,S,7888.888888888889,5.56e+18
836,Si,7888.888888888889,5.56e+18
837,Sm,7888.888888888889,5.56e+18
838,Sn,7888.888888888889,5.56e+18
839,Sr,7888.888888888889,5.56e+18
840,Ta,7888.888888888889,5.56e+18
841,Tb,7888.888888888889,5.56e+18
842,Ti,7888.888888888889,5.56e+18
843,V,7888.888888888889,5.56e+18
844,W,7888.888888888889,5.56e+18
845,Y,7888.888888888889,5.56e+18
846,Yb,7888.888888888889,5.56e+18
847,Zn,7888.888888888889,5.56e+18
848,Ag,7888.888888888889,6.67e+18
849,Al,7888.888888888889,6.67e+18
850,Ar,7888.888888888889,6.67e+18
851,As,7888.888888888889,6.67e+18
852,Au,7888.888888888889,6.67e+18
853,B,7888.888888888889,6.67e+18
854,Ba,7888.888888888889,6.67e+18
855,Be,7888.888888888889,6.67e+18
856,C,7888.888888888889,6.67e+18
857,Ca,7888.888888888889,6.67e+18
858,Cd,7888.888888888889,6.67e+18
859,Ce,7888.888888888889,6.67e+18
860,Cl,7888.888888888889,6.67e+18
861,Co,7888.888888888889,6.67e+18
862,Cr,7888.888888888889,6.67e+18
863,Cu,7888.888888888889,6.67e+18
864,Dy,7888.888888888889,6.67e+18
865,Er,7888.888888888889,6.67e+18
866,F,7888.888888888889,6.67e+18
867,Fe,7888.888888888889,6.67e+18
868,Gd,7888.888888888889,6.67e+18
869,He,7888.888888888889,6.67e+18
870,Hg,7888.888888888889,6.67e+18
871,Ho,7888.888888888889,6.67e+18
872,K,7888.888888888889,6.67e+18
873,La,7888.888888888889,6.67e+18
874,Li,7888.888888888889,6.67e+18
875,Lu,7888.888888888889,6.67e+18
876,Mg,7888.888888888889,6.67e+18
877,Mn,7888.888888888889,6.67e+18
878,Mo,7888.888888888889,6.67e+18
879,N,7888.888888888889,6.67e+18
880,Na,7888.888888888889,6.67e+18
881,Nd,7888.888888888889,6.67e+18
882,Ni,7888.888888888889,6.67e+18
883,O,7888.888888888889,6.67e+18
884,P,7888.888888888889,6.67e+18
885,Pb,7888.888888888889,6.67e+18
886,Pr,7888.888888888889,6.67e+18
887,Pt,7888.888888888889,6.67e+18
888,S,7888.888888888889,6.67e+18
889,Si,7888.888888888889,6.67e+18
890,Sm,7888.888888888889,6.67e+18
891,Sn,7888.888888888889,6.67e+18
892,Sr,7888.888888888889,6.67e+18
893,Ta,7888.888888888889,6.67e+18
894,Tb,7888.888888888889,6.67e+18
895,Ti,7888.888888888889,6.67e+18
896,V,7888.888888888889,6.67e+18
897,W,7888.888888888889,6.67e+18
898,Y,7888.888888888889,6.67e+18
899,Yb,7888.888888888889,6.67e+18
900,Zn,7888.888888888889,6.67e+18
901,Ag,7888.888888888889,7.78e+18
902,Al,7888.888888888889,7.78e+18
903,Ar,7888.888888888889,7.78e+18
904,As,7888.888888888889,7.78e+18
905,Au,7888.888888888889,7.78e+18
906,B,7888.888888888889,7.78e+18
907,Ba,7888.888888888889,7.78e+18
908,Be,7888.888888888889,7.78e+18
909,C,7888.888888888889,7.78e+18
910,Ca,7888.888888888889,7.78e+18
911,Cd,7888.888888888889,7.78e+18
912,Ce,7888.888888888889,7.78e+18
913,Cl,7888.888888888889,7.78e+18
914,Co,7888.888888888889,7.78e+18
915,Cr,7888.888888888889,7.78e+18
916,Cu,7888.888888888889,7.78e+18
917,Dy,7888.888888888889,7.78e+18
918,Er,7888.888888888889,7.78e+18
919,F,7888.888888888889,7.78e+18
920,Fe,7888.888888888889,7.78e+18
921,Gd,7888.888888888889,7.78e+18
922,He,7888.888888888889,7.78e+18
923,Hg,7888.888888888889,7.78e+18
924,Ho,7888.888888888889,7.78e+18
925,K,7888.888888888889,7.78e+18
926,La,7888.888888888889,7.78e+18
927,Li,7888.888888888889,7.78e+18
928,Lu,7888.888888888889,7.78e+18
929,Mg,7888.888888888889,7.78e+18
930,Mn,7888.888888888889,7.78e+18
931,Mo,7888.888888888889,7.78e+18
932,N,7888.888888888889,7.78e+18
933,Na,7888.888888888889,7.78e+18
934,Nd,7888.888888888889,7.78e+18
935,Ni,7888.888888888889,7.78e+18
936,O,7888.888888888889,7.78e+18
937,P,7888.888888888889,7.78e+18
938,Pb,7888.888888888889,7.78e+18
939,Pr,7888.888888888889,7.78e+18
940,Pt,7888.888888888889,7.78e+18
941,S,7888.888888888889,7.78e+18
942,Si,7888.888888888889,7.78e+18
943,Sm,7888.888888888889,7.78e+18
944,Sn,7888.888888888889,7.78e+18
945,Sr,7888.888888888889,7.78e+18
946,Ta,7888.888888888889,7.78e+18
947,Tb,7888.888888888889,7.78e+18
948,Ti,7888.888888888889,7.78e+18
949,V,7888.888888888889,7.78e+18
950,W,7888.888888888889,7.78e+18
951,Y,7888.888888888889,7.78e+18
952,Yb,7888.888888888889,7.78e+18
953,Zn,7888.888888888889,7.78e+18
954,Ag,7888.888888888889,8.89e+18
955,Al,7888.888888888889,8.89e+18
956,Ar,7888.888888888889,8.89e+18
957,As,7888.888888888889,8.89e+18
958,Au,7888.888888888889,8.89e+18
959,B,7888.888888888889,8.89e+18
960,Ba,7888.888888888889,8.89e+18
961,Be,7888.888888888889,8.89e+18
962,C,7888.888888888889,8.89e+18
963,Ca,7888.888888888889,8.89e+18
964,Cd,7888.888888888889,8.89e+18
965,Ce,7888.888888888889,8.89e+18
966,Cl,7888.888888888889,8.89e+18
967,Co,7888.888888888889,8.89e+18
968,Cr,7888.888888888889,8.89e+18
969,Cu,7888.888888888889,8.89e+18
970,Dy,7888.888888888889,8.89e+18
971,Er,7888.888888888889,8.89e+18
972,F,7888.888888888889,8.89e+18
973,Fe,7888.888888888889,8.89e+18
974,Gd,7888.888888888889,8.89e+18
975,He,7888.888888888889,8.89e+18
976,Hg,7888.888888888889,8.89e+18
977,Ho,7888.888888888889,8.89e+18
978,K,7888.888888888889,8.89e+18
979,La,7888.888888888889,8.89e+18
980,Li,7888.888888888889,8.89e+18
981,Lu,7888.888888888889,8.89e+18
982,Mg,7888.888888888889,8.89e+18
983,Mn,7888.888888888889,8.89e+18
984,Mo,7888.888888888889,8.89e+18
985,N,7888.888888888889,8.89e+18
986,Na,7888.888888888889,8.89e+18
987,Nd,7888.888888888889,8.89e+18
988,Ni,7888.888888888889,8.89e+18
989,O,7888.888888888889,8.89e+18
990,P,7888.888888888889,8.89e+18
991,Pb,7888.888888888889,8.89e+18
992,Pr,7888.888888888889,8.89e+18
993,Pt,7888.888888888889,8.89e+18
994,S,7888.888888888889,8.89e+18
995,Si,7888.888888888889,8.89e+18
996,Sm,7888.888888888889,8.89e+18
997,Sn,7888.888888888889,8.89e+18
998,Sr,7888.888888888889,8.89e+18
999,Ta,7888.888888888889,8.89e+18
1000,Tb,7888.888888888889,8.89e+18
1001,Ti,7888.888888888889,8.89e+18
1002,V,7888.888888888889,8.89e+18
1003,W,7888.888888888889,8.89e+18
1004,Y,7888.888888888889,8.89e+18
1005,Yb,7888.888888888889,8.89e+18
1006,Zn,7888.888888888889,8.89e+18
1007,Ag,7888.888888888889,1e+19
1008,Al,7888.888888888889,1e+19
1009,Ar,7888.888888888889,1e+19
1010,As,7888.888888888889,1e+19
1011,Au,7888.888888888889,1e+19
1012,B,7888.888888888889,1e+19
1013,Ba,7888.888888888889,1e+19
1014,Be,7888.888888888889,1e+19
1015,C,7888.888888888889,1e+19
1016,Ca,7888.888888888889,1e+19
1017,Cd,7888.888888888889,1e+19
1018,Ce,7888.888888888889,1e+19
1019,Cl,7888.888888888889,1e+19
1020,Co,7888.888888888889,1e+19
1021,Cr,7888.888888888889,1e+19
1022,Cu,7888.888888888889,1e+19
1023,Dy,7888.888888888889,1e+19
1024,Er,7888.888888888889,1e+19
1025,F,7888.888888888889,1e+19
1026,Fe,7888.888888888889,1e+19
1027,Gd,7888.888888888889,1e+19
1028,He,7888.888888888889,1e+19
1029,Hg,7888.888888888889,1e+19
1030,Ho,7888.888888888889,1e+19
1031,K,7888.888888888889,1e+19
1032,La,7888.888888888889,1e+19
1033,Li,7888.888888888889,1e+19
1034,Lu,7888.888888888889,1e+19
1035,Mg,7888.888888888889,1e+19
1036,Mn,7888.888888888889,1e+19
1037,Mo,7888.888888888889,1e+19
1038,N,7888.888888888889,1e+19
1039,Na,7888.888888888889,1e+19
1040,Nd,7888.888888888889,1e+19
1041,Ni,7888.888888888889,1e+19
1042,O,7888.888888888889,1e+19
1043,P,7888.888888888889,1e+19
1044,Pb,7888.888888888889,1e+19
1045,Pr,7888.888888888889,1e+19
1046,Pt,7888.888888888889,1e+19
1047,S,7888.888888888889,1e+19
1048,Si,7888.888888888889,1e+19
1049,Sm,7888.888888888889,1e+19
1050,Sn,7888.888888888889,1e+19
1051,Sr,7888.888888888889,1e+19
1052,Ta,7888.888888888889,1e+19
1053,Tb,7888.888888888889,1e+19
1054,Ti,7888.888888888889,1e+19
1055,V,7888.888888888889,1e+19
1056,W,7888.888888888889,1e+19
1057,Y,7888.888888888889,1e+19
1058,Yb,7888.888888888889,1e+19
1059,Zn,7888.888888888889,1e+19
1060,Ag,8777.777777777777,1e+16
1061,Al,8777.777777777777,1e+16
1062,Ar,8777.777777777777,1e+16
1063,As,8777.777777777777,1e+16
1064,Au,8777.777777777777,1e+16
1065,B,8777.777777777777,1e+16
1066,Ba,8777.777777777777,1e+16
1067,Be,8777.777777777777,1e+16
1068,C,8777.777777777777,1e+16
1069,Ca,8777.777777777777,1e+16
1070,Cd,8777.777777777777,1e+16
1071,Ce,8777.777777777777,1e+16
1072,Cl,8777.777777777777,1e+16
1073,Co,8777.777777777777,1e+16
1074,Cr,8777.777777777777,1e+16
1075,Cu,8777.777777777777,1e+16
1076,Dy,8777.777777777777,1e+16
1077,Er,8777.777777777777,1e+16
1078,F,8777.777777777777,1e+16
1079,Fe,8777.777777777777,1e+16
1080,Gd,8777.777777777777,1e+16
1081,He,8777.777777777777,1e+16
1082,Hg,8777.777777777777,1e+16
1083,Ho,8777.777777777777,1e+16
1084,K,8777.777777777777,1e+16
1085,La,8777.777777777777,1e+16
1086,Li,8777.777777777777,1e+16
1087,Lu,8777.777777777777,1e+16
1088,Mg,8777.777777777777,1e+16
1089,Mn,8777.777777777777,1e+16
1090,Mo,8777.777777777777,1e+16
1091,N,8777.777777777777,1e+16
1092,Na,8777.777777777777,1e+16
1093,Nd,8777.777777777777,1e+16
1094,Ni,8777.777777777777,1e+16
1095,O,8777.777777777777,1e+16
1096,P,8777.777777777777,1e+16
1097,Pb,8777.777777777777,1e+16
1098,Pr,8777.777777777777,1e+16
1099,Pt,8777.777777777777,1e+16
1100,S,8777.777777777777,1e+16
1101,Si,8777.777777777777,1e+16
1102,Sm,8777.777777777777,1e+16
1103,Sn,8777.777777777777,1e+16
1104,Sr,8777.777777777777,1e+16
1105,Ta,8777.777777777777,1e+16
1106,Tb,8777.777777777777,1e+16
1107,Ti,8777.777777777777,1e+16
1108,V,8777.777777777777,1e+16
1109,W,8777.777777777777,1e+16
1110,Y,8777.777777777777,1e+16
1111,Yb,8777.777777777777,1e+16
1112,Zn,8777.777777777777,1e+16
1113,Ag,8777.777777777777,1.12e+18
1114,Al,8777.777777777777,1.12e+18
1115,Ar,8777.777777777777,1.12e+18
1116,As,8777.777777777777,1.12e+18
1117,Au,8777.777777777777,1.12e+18
1118,B,8777.777777777777,1.12e+18
1119,Ba,8777.777777777777,1.12e+18
1120,Be,8777.777777777777,1.12e+18
1121,C,8777.777777777777,1.12e+18
1122,Ca,8777.777777777777,1.12e+18
1123,Cd,8777.777777777777,1.12e+18
1124,Ce,8777.777777777777,1.12e+18
1125,Cl,8777.777777777777,1.12e+18
1126,Co,8777.777777777777,1.12e+18
1127,Cr,8777.777777777777,1.12e+18
1128,Cu,8777.777777777777,1.12e+18
1129,Dy,8777.777777777777,1.12e+18
1130,Er,8777.777777777777,1.12e+18
1131,F,8777.777777777777,1.12e+18
1132,Fe,8777.777777777777,1.12e+18
1133,Gd,8777.777777777777,1.12e+18
1134,He,8777.777777777777,1.12e+18
1135,Hg,8777.777777777777,1.12e+18
1136,Ho,8777.777777777777,1.12e+18
1137,K,8777.777777777777,1.12e+18
1138,La,8777.777777777777,1.12e+18
1139,Li,8777.777777777777,1.12e+18
1140,Lu,8777.777777777777,1.12e+18
1141,Mg,8777.777777777777,1.12e+18
1142,Mn,8777.777777777777,1.12e+18
1143,Mo,8777.777777777777,1.12e+18
1144,N,8777.777777777777,1.12e+18
1145,Na,8777.777777777777,1.12e+18
1146,Nd,8777.777777777777,1.12e+18
1147,Ni,8777.777777777777,1.12e+18
1148,O,8777.777777777777,1.12e+18
1149,P,8777.777777777777,1.12e+18
1150,Pb,8777.777777777777,1.12e+18
1151,Pr,8777.777777777777,1.12e+18
1152,Pt,8777.777777777777,1.12e+18
1153,S,8777.777777777777,1.12e+18
1154,Si,8777.777777777777,1.12e+18
1155,Sm,8777.777777777777,1.12e+18
1156,Sn,8777.777777777777,1.12e+18
1157,Sr,8777.777777777777,1.12e+18
1158,Ta,8777.777777777777,1.12e+18
1159,Tb,8777.777777777777,1.12e+18
1160,Ti,8777.777777777777,1.12e+18
1161,V,8777.777777777777,1.12e+18
1162,W,8777.777777777777,1.12e+18
1163,Y,8777.777777777777,1.12e+18
1164,Yb,8777.777777777777,1.12e+18
1165,Zn,8777.777777777777,1.12e+18
1166,Ag,8777.777777777777,2.23e+18
1167,Al,8777.777777777777,2.23e+18
1168,Ar,8777.777777777777,2.23e+18
1169,As,8777.777777777777,2.23e+18
1170,Au,8777.777777777777,2.23e+18
1171,B,8777.777777777777,2.23e+18
1172,Ba,8777.777777777777,2.23e+18
1173,Be,8777.777777777777,2.23e+18
1174,C,8777.777777777777,2.23e+18
1175,Ca,8777.777777777777,2.23e+18
1176,Cd,8777.777777777777,2.23e+18
1177,Ce,8777.777777777777,2.23e+18
1178,Cl,8777.777777777777,2.23e+18
1179,Co,8777.777777777777,2.23e+18
1180,Cr,8777.777777777777,2.23e+18
1181,Cu,8777.777777777777,2.23e+18
1182,Dy,8777.777777777777,2.23e+18
1183,Er,8777.777777777777,2.23e+18
1184,F,8777.777777777777,2.23e+18
1185,Fe,8777.777777777777,2.23e+18
1186,Gd,8777.777777777777,2.23e+18
1187,He,8777.777777777777,2.23e+18
1188,Hg,8777.777777777777,2.23e+18
1189,Ho,8777.777777777777,2.23e+18
1190,K,8777.777777777777,2.23e+18
1191,La,8777.777777777777,2.23e+18
1192,Li,8777.777777777777,2.23e+18
1193,Lu,8777.777777777777,2.23e+18
1194,Mg,8777.777777777777,2.23e+18
1195,Mn,8777.777777777777,2.23e+18
1196,Mo,8777.777777777777,2.23e+18
1197,N,8777.777777777777,2.23e+18
1198,Na,8777.777777777777,2.23e+18
1199,Nd,8777.777777777777,2.23e+18
1200,Ni,8777.777777777777,2.23e+18
1201,O,8777.777777777777,2.23e+18
1202,P,8777.777777777777,2.23e+18
1203,Pb,8777.777777777777,2.23e+18
1204,Pr,8777.777777777777,2.23e+18
1205,Pt,8777.777777777777,2.23e+18
1206,S,8777.777777777777,2.23e+18
1207,Si,8777.777777777777,2.23e+18
1208,Sm,8777.777777777777,2.23e+18
1209,Sn,8777.777777777777,2.23e+18
1210,Sr,8777.777777777777,2.23e+18
1211,Ta,8777.777777777777,2.23e+18
1212,Tb,8777.777777777777,2.23e+18
1213,Ti,8777.777777777777,2.23e+18
1214,V,8777.777777777777,2.23e+18
1215,W,8777.777777777777,2.23e+18
1216,Y,8777.777777777777,2.23e+18
1217,Yb,8777.777777777777,2.23e+18
1218,Zn,8777.777777777777,2.23e+18
1219,Ag,8777.777777777777,3.34e+18
1220,Al,8777.777777777777,3.34e+18
1221,Ar,8777.777777777777,3.34e+18
1222,As,8777.777777777777,3.34e+18
1223,Au,8777.777777777777,3.34e+18
1224,B,8777.777777777777,3.34e+18
1225,Ba,8777.777777777777,3.34e+18
1226,Be,8777.777777777777,3.34e+18
1227,C,8777.777777777777,3.34e+18
1228,Ca,8777.777777777777,3.34e+18
1229,Cd,8777.777777777777,3.34e+18
1230,Ce,8777.777777777777,3.34e+18
1231,Cl,8777.777777777777,3.34e+18
1232,Co,8777.777777777777,3.34e+18
1233,Cr,8777.777777777777,3.34e+18
1234,Cu,8777.777777777777,3.34e+18
1235,Dy,8777.777777777777,3.34e+18
1236,Er,8777.777777777777,3.34e+18
1237,F,8777.777777777777,3.34e+18
1238,Fe,8777.777777777777,3.34e+18
1239,Gd,8777.777777777777,3.34e+18
1240,He,8777.777777777777,3.34e+18
1241,Hg,8777.777777777777,3.34e+18
1242,Ho,8777.777777777777,3.34e+18
1243,K,8777.777777777777,3.34e+18
1244,La,8777.777777777777,3.34e+18
1245,Li,8777.777777777777,3.34e+18
1246,Lu,8777.777777777777,3.34e+18
1247,Mg,8777.777777777777,3.34e+18
1248,Mn,8777.777777777777,3.34e+18
1249,Mo,8777.777777777777,3.34e+18
1250,N,8777.777777777777,3.34e+18
1251,Na,8777.777777777777,3.34e+18
1252,Nd,8777.777777777777,3.34e+18
1253,Ni,8777.777777777777,3.34e+18
1254,O,8777.777777777777,3.34e+18
1255,P,8777.777777777777,3.34e+18
1256,Pb,8777.777777777777,3.34e+18
1257,Pr,8777.777777777777,3.34e+18
1258,Pt,8777.777777777777,3.34e+18
1259,S,8777.777777777777,3.34e+18
1260,Si,8777.777777777777,3.34e+18
1261,Sm,8777.777777777777,3.34e+18
1262,Sn,8777.777777777777,3.34e+18
1263,Sr,8777.777777777777,3.34e+18
1264,Ta,8777.777777777777,3.34e+18
1265,Tb,8777.777777777777,3.34e+18
1266,Ti,8777.777777777777,3.34e+18
1267,V,8777.777777777777,3.34e+18
1268,W,8777.777777777777,3.34e+18
1269,Y,8777.777777777777,3.34e+18
1270,Yb,8777.777777777777,3.34e+18
1271,Zn,8777.777777777777,3.34e+18
1272,Ag,8777.777777777777,4.45e+18
1273,Al,8777.777777777777,4.45e+18
1274,Ar,8777.777777777777,4.45e+18
1275,As,8777.777777777777,4.45e+18
1276,Au,8777.777777777777,4.45e+18
1277,B,8777.777777777777,4.45e+18
1278,Ba,8777.777777777777,4.45e+18
1279,Be,8777.777777777777,4.45e+18
1280,C,8777.777777777777,4.45e+18
1281,Ca,8777.777777777777,4.45e+18
1282,Cd,8777.777777777777,4.45e+18
1283,Ce,8777.777777777777,4.45e+18
1284,Cl,8777.777777777777,4.45e+18
1285,Co,8777.777777777777,4.45e+18
1286,Cr,8777.777777777777,4.45e+18
1287,Cu,8777.777777777777,4.45e+18
1288,Dy,8777.777777777777,4.45e+18
1289,Er,8777.777777777777,4.45e+18
1290,F,8777.777777777777,4.45e+18
1291,Fe,8777.777777777777,4.45e+18
1292,Gd,8777.777777777777,4.45e+18
1293,He,8777.777777777777,4.45e+18
1294,Hg,8777.777777777777,4.45e+18
1295,Ho,8777.777777777777,4.45e+18
1296,K,8777.777777777777,4.45e+18
1297,La,8777.777777777777,4.45e+18
1298,Li,8777.777777777777,4.45e+18
1299,Lu,8777.777777777777,4.45e+18
1300,Mg,8777.777777777777,4.45e+18
1301,Mn,8777.777777777777,4.45e+18
1302,Mo,8777.777777777777,4.45e+18
1303,N,8777.777777777777,4.45e+18
1304,Na,8777.777777777777,4.45e+18
1305,Nd,8777.777777777777,4.45e+18
1306,Ni,8777.777777777777,4.45e+18
1307,O,8777.777777777777,4.45e+18
1308,P,8777.777777777777,4.45e+18
1309,Pb,8777.777777777777,4.45e+18
1310,Pr,8777.777777777777,4.45e+18
1311,Pt,8777.777777777777,4.45e+18
1312,S,8777.777777777777,4.45e+18
1313,Si,8777.777777777777,4.45e+18
1314,Sm,8777.777777777777,4.45e+18
1315,Sn,8777.777777777777,4.45e+18
1316,Sr,8777.777777777777,4.45e+18
1317,Ta,8777.777777777777,4.45e+18
1318,Tb,8777.777777777777,4.45e+18
1319,Ti,8777.777777777777,4.45e+18
1320,V,8777.777777777777,4.45e+18
1321,W,8777.777777777777,4.45e+18
1322,Y,8777.777777777777,4.45e+18
1323,Yb,8777.777777777777,4.45e+18
1324,Zn,8777.777777777777,4.45e+18
1325,Ag,8777.777777777777,5.56e+18
1326,Al,8777.777777777777,5.56e+18
1327,Ar,8777.777777777777,5.56e+18
1328,As,8777.777777777777,5.56e+18
1329,Au,8777.777777777777,5.56e+18
1330,B,8777.777777777777,5.56e+18
1331,Ba,8777.777777777777,5.56e+18
1332,Be,8777.777777777777,5.56e+18
1333,C,8777.777777777777,5.56e+18
1334,Ca,8777.777777777777,5.56e+18
1335,Cd,8777.777777777777,5.56e+18
1336,Ce,8777.777777777777,5.56e+18
1337,Cl,8777.777777777777,5.56e+18
1338,Co,8777.777777777777,5.56e+18
1339,Cr,8777.777777777777,5.56e+18
1340,Cu,8777.777777777777,5.56e+18
1341,Dy,8777.777777777777,5.56e+18
1342,Er,8777.777777777777,5.56e+18
1343,F,8777.777777777777,5.56e+18
1344,Fe,8777.777777777777,5.56e+18
1345,Gd,8777.777777777777,5.56e+18
1346,He,8777.777777777777,5.56e+18
1347,Hg,8777.777777777777,5.56e+18
1348,Ho,8777.777777777777,5.56e+18
1349,K,8777.777777777777,5.56e+18
1350,La,8777.777777777777,5.56e+18
1351,Li,8777.777777777777,5.56e+18
1352,Lu,8777.777777777777,5.56e+18
1353,Mg,8777.777777777777,5.56e+18
1354,Mn,8777.777777777777,5.56e+18
1355,Mo,8777.777777777777,5.56e+18
1356,N,8777.777777777777,5.56e+18
1357,Na,8777.777777777777,5.56e+18
1358,Nd,8777.777777777777,5.56e+18
1359,Ni,8777.777777777777,5.56e+18
1360,O,8777.777777777777,5.56e+18
1361,P,8777.777777777777,5.56e+18
1362,Pb,8777.777777777777,5.56e+18
1363,Pr,8777.777777777777,5.56e+18
1364,Pt,8777.777777777777,5.56e+18
1365,S,8777.777777777777,5.56e+18
1366,Si,8777.777777777777,5.56e+18
1367,Sm,8777.777777777777,5.56e+18
1368,Sn,8777.777777777777,5.56e+18
1369,Sr,8777.777777777777,5.56e+18
1370,Ta,8777.777777777777,5.56e+18
1371,Tb,8777.777777777777,5.56e+18
1372,Ti,8777.777777777777,5.56e+18
1373,V,8777.777777777777,5.56e+18
1374,W,8777.777777777777,5.56e+18
1375,Y,8777.777777777777,5.56e+18
1376,Yb,8777.777777777777,5.56e+18
1377,Zn,8777.777777777777,5.56e+18
1378,Ag,8777.777777777777,6.67e+18
1379,Al,8777.777777777777,6.67e+18
1380,Ar,8777.777777777777,6.67e+18
1381,As,8777.777777777777,6.67e+18
1382,Au,8777.777777777777,6.67e+18
1383,B,8777.777777777777,6.67e+18
1384,Ba,8777.777777777777,6.67e+18
1385,Be,8777.777777777777,6.67e+18
1386,C,8777.777777777777,6.67e+18
1387,Ca,8777.777777777777,6.67e+18
1388,Cd,8777.777777777777,6.67e+18
1389,Ce,8777.777777777777,6.67e+18
1390,Cl,8777.777777777777,6.67e+18
1391,Co,8777.777777777777,6.67e+18
1392,Cr,8777.777777777777,6.67e+18
1393,Cu,8777.777777777777,6.67e+18
1394,Dy,8777.777777777777,6.67e+18
1395,Er,8777.777777777777,6.67e+18
1396,F,8777.777777777777,6.67e+18
1397,Fe,8777.777777777777,6.67e+18
1398,Gd,8777.777777777777,6.67e+18
1399,He,8777.777777777777,6.67e+18
1400,Hg,8777.777777777777,6.67e+18
1401,Ho,8777.777777777777,6.67e+18
1402,K,8777.777777777777,6.67e+18
1403,La,8777.777777777777,6.67e+18
1404,Li,8777.777777777777,6.67e+18
1405,Lu,8777.777777777777,6.67e+18
1406,Mg,8777.777777777777,6.67e+18
1407,Mn,8777.777777777777,6.67e+18
1408,Mo,8777.777777777777,6.67e+18
1409,N,8777.777777777777,6.67e+18
1410,Na,8777.777777777777,6.67e+18
1411,Nd,8777.777777777777,6.67e+18
1412,Ni,8777.777777777777,6.67e+18
1413,O,8777.777777777777,6.67e+18
1414,P,8777.777777777777,6.67e+18
1415,Pb,8777.777777777777,6.67e+18
1416,Pr,8777.777777777777,6.67e+18
1417,Pt,8777.777777777777,6.67e+18
1418,S,8777.777777777777,6.67e+18
1419,Si,8777.777777777777,6.67e+18
1420,Sm,8777.777777777777,6.67e+18
1421,Sn,8777.777777777777,6.67e+18
1422,Sr,8777.777777777777,6.67e+18
1423,Ta,8777.777777777777,6.67e+18
1424,Tb,8777.777777777777,6.67e+18
1425,Ti,8777.777777777777,6.67e+18
1426,V,8777.777777777777,6.67e+18
1427,W,8777.777777777777,6.67e+18
1428,Y,8777.777777777777,6.67e+18
1429,Yb,8777.777777777777,6.67e+18
1430,Zn,8777.777777777777,6.67e+18
1431,Ag,8777.777777777777,7.78e+18
1432,Al,8777.777777777777,7.78e+18
1433,Ar,8777.777777777777,7.78e+18
1434,As,8777.777777777777,7.78e+18
1435,Au,8777.777777777777,7.78e+18
1436,B,8777.777777777777,7.78e+18
1437,Ba,8777.777777777777,7.78e+18
1438,Be,8777.777777777777,7.78e+18
1439,C,8777.777777777777,7.78e+18
1440,Ca,8777.777777777777,7.78e+18
1441,Cd,8777.777777777777,7.78e+18
1442,Ce,8777.777777777777,7.78e+18
1443,Cl,8777.777777777777,7.78e+18
1444,Co,8777.777777777777,7.78e+18
1445,Cr,8777.777777777777,7.78e+18
1446,Cu,8777.777777777777,7.78e+18
1447,Dy,8777.777777777777,7.78e+18
1448,Er,8777.777777777777,7.78e+18
1449,F,8777.777777777777,7.78e+18
1450,Fe,8777.777777777777,7.78e+18
1451,Gd,8777.777777777777,7.78e+18
1452,He,8777.777777777777,7.78e+18
1453,Hg,8777.777777777777,7.78e+18
